CLIENTNUM,Customer_Age,Gender,Marital_Status,Dependent_count,Education_Level,Income_Category,cluster,segment,profile_description,Card_Category,recommended_card,upgrade_flag,Total_Trans_Amt,Total_Trans_Ct,Avg_Utilization_Ratio,Total_Revolving_Bal
772585008,48,F,Married,4,High School,Unknown,1,Whale,"High spend, high utilization - revenue driver",Blue,Silver,True,5111,90,0.608,1937
751143858,59,F,Single,1,High School,Unknown,1,Whale,"High spend, high utilization - revenue driver",Blue,Silver,True,4636,91,0.326,2421
708824958,50,F,Single,4,High School,Less than $40K,0,Barnacle,"Low spend, low utilization - re-activation target",Blue,Blue,False,4265,63,0.0,0
819612933,52,M,Single,3,Graduate,$80K - $120K,0,Barnacle,"Low spend, low utilization - re-activation target",Blue,Blue,False,5472,70,0.0,0
712804383,56,F,Married,0,College,Less than $40K,1,Whale,"High spend, high utilization - revenue driver",Blue,Silver,True,4684,82,0.557,1194
790149483,42,M,Single,3,Uneducated,$40K - $60K,1,Whale,"High spend, high utilization - revenue driver",Blue,Silver,True,4195,89,0.173,1484
712121508,43,M,Single,3,Uneducated,$60K - $80K,0,Barnacle,"Low spend, low utilization - re-activation target",Blue,Blue,False,5200,89,0.0,0
778853358,59,F,Single,0,College,Less than $40K,0,Barnacle,"Low spend, low utilization - re-activation target",Blue,Blue,False,4783,91,0.0,0
716512383,39,F,Married,2,High School,Less than $40K,1,Whale,"High spend, high utilization - revenue driver",Blue,Silver,True,4817,87,0.894,2517
713081583,51,F,Married,4,Unknown,Less than $40K,1,Whale,"High spend, high utilization - revenue driver",Blue,Silver,True,4647,86,0.541,1272
721060083,42,F,Married,3,College,Unknown,1,Whale,"High spend, high utilization - revenue driver",Blue,Silver,True,4653,71,0.261,1889
713759583,54,F,Married,3,High School,Less than $40K,1,Whale,"High spend, high utilization - revenue driver",Blue,Silver,True,4883,71,0.574,1822
717547383,43,F,Married,2,Graduate,Less than $40K,1,Whale,"High spend, high utilization - revenue driver",Blue,Silver,True,4233,77,0.482,1392
710044308,40,F,Single,4,Graduate,$40K - $60K,2,Shark,"Low spend, high utilization - credit reliant",Blue,Blue,False,2480,47,0.607,1594
713101383,44,F,Married,2,Unknown,$40K - $60K,0,Barnacle,"Low spend, low utilization - re-activation target",Blue,Blue,False,5402,87,0.0,0
757685733,43,F,Single,2,Graduate,Less than $40K,1,Whale,"High spend, high utilization - revenue driver",Blue,Silver,True,5066,75,0.665,2145
717823383,56,M,Married,4,Unknown,$60K - $80K,1,Whale,"High spend, high utilization - revenue driver",Blue,Silver,True,4268,81,0.537,1841
796029483,49,F,Married,3,Graduate,Less than $40K,0,Barnacle,"Low spend, low utilization - re-activation target",Blue,Blue,False,3890,78,0.361,785
710099358,60,F,Single,1,Unknown,$40K - $60K,0,Barnacle,"Low spend, low utilization - re-activation target",Blue,Blue,False,4935,92,0.0,0
713872008,49,F,Married,1,High School,Less than $40K,1,Whale,"High spend, high utilization - revenue driver",Blue,Silver,True,4656,72,0.608,1347
788802483,47,F,Unknown,3,Uneducated,Less than $40K,1,Whale,"High spend, high utilization - revenue driver",Blue,Silver,True,4766,87,0.567,1595
817988433,56,M,Single,3,Unknown,$60K - $80K,0,Barnacle,"Low spend, low utilization - re-activation target",Blue,Blue,False,4097,78,0.146,1013
823554783,44,F,Single,3,College,Unknown,0,Barnacle,"Low spend, low utilization - re-activation target",Blue,Blue,False,5022,85,0.0,0
710643183,42,F,Single,2,High School,Less than $40K,1,Whale,"High spend, high utilization - revenue driver",Blue,Silver,True,4163,83,0.366,1160
798238008,36,F,Married,2,Uneducated,Less than $40K,0,Barnacle,"Low spend, low utilization - re-activation target",Blue,Blue,False,4644,85,0.0,0
811974483,56,M,Single,2,Graduate,$40K - $60K,1,Whale,"High spend, high utilization - revenue driver",Blue,Silver,True,5110,86,0.493,723
778471758,52,F,Married,2,Graduate,Less than $40K,1,Whale,"High spend, high utilization - revenue driver",Blue,Silver,True,4663,85,0.973,2362
718513233,59,M,Single,2,Graduate,$120K +,1,Whale,"High spend, high utilization - revenue driver",Blue,Silver,True,4740,78,0.103,1861
718147233,44,F,Married,1,High School,$40K - $60K,1,Whale,"High spend, high utilization - revenue driver",Blue,Silver,True,4999,95,0.338,1538
713700258,55,F,Married,1,Post-Graduate,Unknown,1,Whale,"High spend, high utilization - revenue driver",Blue,Silver,True,4644,79,0.642,1896
711438033,57,F,Married,1,Graduate,Less than $40K,0,Barnacle,"Low spend, low utilization - re-activation target",Blue,Blue,False,5750,73,0.0,0
712253058,48,F,Married,3,High School,Less than $40K,1,Whale,"High spend, high utilization - revenue driver",Blue,Silver,True,4189,83,0.598,1255
713519508,47,M,Divorced,4,High School,$60K - $80K,1,Whale,"High spend, high utilization - revenue driver",Blue,Silver,True,5065,80,0.499,989
789992733,50,F,Unknown,1,Unknown,Less than $40K,1,Whale,"High spend, high utilization - revenue driver",Blue,Silver,True,4937,75,0.696,1539
710110683,52,M,Married,2,College,$60K - $80K,0,Barnacle,"Low spend, low utilization - re-activation target",Blue,Blue,False,4844,83,0.128,1007
720260433,46,F,Married,3,High School,$40K - $60K,1,Whale,"High spend, high utilization - revenue driver",Blue,Silver,True,5577,95,0.506,1687
714148758,34,F,Married,2,Post-Graduate,Less than $40K,1,Whale,"High spend, high utilization - revenue driver",Blue,Silver,True,5228,68,0.81,1398
715522233,45,F,Single,3,Doctorate,Less than $40K,1,Whale,"High spend, high utilization - revenue driver",Blue,Silver,True,4878,92,0.522,1523
714943233,49,M,Married,2,Doctorate,$40K - $60K,1,Whale,"High spend, high utilization - revenue driver",Blue,Silver,True,3911,80,0.807,1545
789579033,43,M,Unknown,3,Graduate,$40K - $60K,1,Whale,"High spend, high utilization - revenue driver",Blue,Silver,True,5021,84,0.43,2098
708952758,41,F,Married,3,College,Less than $40K,1,Whale,"High spend, high utilization - revenue driver",Blue,Silver,True,4887,76,0.746,1542
721374033,53,F,Married,1,High School,$40K - $60K,1,Whale,"High spend, high utilization - revenue driver",Blue,Silver,True,4341,69,0.515,1115
808891983,42,F,Unknown,5,Graduate,Less than $40K,2,Shark,"Low spend, high utilization - credit reliant",Blue,Blue,False,4042,60,0.294,1835
794516508,43,F,Married,3,High School,Less than $40K,0,Barnacle,"Low spend, low utilization - re-activation target",Blue,Blue,False,4838,81,0.0,0
714032883,45,M,Unknown,2,College,$40K - $60K,1,Whale,"High spend, high utilization - revenue driver",Blue,Silver,True,4598,80,0.337,1591
778722033,44,F,Married,2,Uneducated,Less than $40K,1,Whale,"High spend, high utilization - revenue driver",Blue,Silver,True,5626,77,0.556,1265
823578483,44,F,Single,4,High School,Less than $40K,1,Whale,"High spend, high utilization - revenue driver",Blue,Silver,True,4429,78,0.813,1169
715148658,51,F,Married,2,Graduate,Less than $40K,1,Whale,"High spend, high utilization - revenue driver",Blue,Silver,True,4684,86,0.282,1039
709669533,38,F,Divorced,1,High School,Less than $40K,1,Whale,"High spend, high utilization - revenue driver",Blue,Silver,True,4488,88,0.479,1303
787467858,43,M,Married,1,High School,$80K - $120K,2,Shark,"Low spend, high utilization - credit reliant",Silver,Silver,False,4081,54,0.059,2045
708671733,48,M,Married,4,Graduate,$60K - $80K,1,Whale,"High spend, high utilization - revenue driver",Blue,Silver,True,4091,71,0.723,1499
709790058,53,M,Married,4,Graduate,$120K +,1,Whale,"High spend, high utilization - revenue driver",Blue,Silver,True,4985,87,0.237,1512
712714008,39,F,Married,4,Unknown,$40K - $60K,1,Whale,"High spend, high utilization - revenue driver",Blue,Silver,True,4714,81,0.845,2302
715191258,47,F,Married,5,Unknown,Unknown,1,Whale,"High spend, high utilization - revenue driver",Blue,Silver,True,4138,64,0.747,1999
757722708,42,M,Married,3,College,$60K - $80K,0,Barnacle,"Low spend, low utilization - re-activation target",Blue,Blue,False,4246,83,0.0,0
718086783,50,M,Married,5,Uneducated,$120K +,0,Barnacle,"Low spend, low utilization - re-activation target",Blue,Blue,False,4738,56,0.0,0
815253708,46,F,Divorced,2,High School,Less than $40K,1,Whale,"High spend, high utilization - revenue driver",Blue,Silver,True,4144,73,0.636,1807
715083633,33,F,Married,1,Uneducated,Less than $40K,1,Whale,"High spend, high utilization - revenue driver",Blue,Silver,True,5271,76,0.971,1777
792098883,37,M,Single,2,Doctorate,$120K +,1,Whale,"High spend, high utilization - revenue driver",Blue,Silver,True,3696,82,0.51,1204
711873858,43,M,Married,3,High School,$60K - $80K,1,Whale,"High spend, high utilization - revenue driver",Blue,Silver,True,4667,91,0.506,1882
787591008,42,M,Divorced,3,Uneducated,$60K - $80K,1,Whale,"High spend, high utilization - revenue driver",Blue,Silver,True,4955,83,0.522,1195
801518958,56,F,Married,1,Graduate,Unknown,0,Barnacle,"Low spend, low utilization - re-activation target",Blue,Blue,False,4139,69,0.0,0
713068833,44,F,Single,3,Uneducated,Less than $40K,1,Whale,"High spend, high utilization - revenue driver",Blue,Silver,True,4687,85,0.622,894
710566533,40,M,Married,1,Unknown,$60K - $80K,1,Whale,"High spend, high utilization - revenue driver",Blue,Silver,True,4159,67,0.603,1372
789151983,43,F,Unknown,4,Graduate,$40K - $60K,1,Whale,"High spend, high utilization - revenue driver",Blue,Silver,True,5244,87,0.271,1108
766673433,45,M,Married,4,Unknown,$80K - $120K,1,Whale,"High spend, high utilization - revenue driver",Blue,Silver,True,4512,80,0.413,1570
807589908,47,F,Married,5,Unknown,Less than $40K,1,Whale,"High spend, high utilization - revenue driver",Blue,Silver,True,4189,80,0.462,822
710090133,62,F,Divorced,1,College,Less than $40K,1,Whale,"High spend, high utilization - revenue driver",Blue,Silver,True,3908,80,0.416,1685
799242033,45,M,Married,4,Doctorate,$80K - $120K,1,Whale,"High spend, high utilization - revenue driver",Blue,Silver,True,4598,86,0.808,1162
719377383,40,M,Single,2,College,$60K - $80K,1,Whale,"High spend, high utilization - revenue driver",Blue,Silver,True,4957,90,0.186,2025
710371683,51,M,Married,4,Doctorate,$60K - $80K,1,Whale,"High spend, high utilization - revenue driver",Blue,Silver,True,4097,67,0.581,2006
719926683,41,M,Divorced,3,High School,$60K - $80K,1,Whale,"High spend, high utilization - revenue driver",Blue,Silver,True,4754,77,0.105,2171
793597833,49,F,Single,0,Post-Graduate,Less than $40K,1,Whale,"High spend, high utilization - revenue driver",Blue,Silver,True,4466,69,0.632,1568
713739708,61,M,Single,0,High School,$60K - $80K,1,Whale,"High spend, high utilization - revenue driver",Blue,Silver,True,4479,71,0.849,2050
709389558,33,F,Single,4,College,Less than $40K,0,Barnacle,"Low spend, low utilization - re-activation target",Blue,Blue,False,4641,85,0.0,0
811907583,45,F,Single,4,Uneducated,Unknown,1,Whale,"High spend, high utilization - revenue driver",Blue,Silver,True,4240,67,0.207,1574
709087983,35,F,Single,3,Doctorate,Less than $40K,0,Barnacle,"Low spend, low utilization - re-activation target",Blue,Blue,False,5020,94,0.0,0
712774908,41,F,Married,4,High School,Less than $40K,1,Whale,"High spend, high utilization - revenue driver",Blue,Silver,True,5111,83,0.715,1861
820639908,48,F,Married,4,High School,Unknown,1,Whale,"High spend, high utilization - revenue driver",Blue,Silver,True,4378,81,0.959,2517
713497983,49,M,Single,5,High School,$60K - $80K,0,Barnacle,"Low spend, low utilization - re-activation target",Blue,Blue,False,3459,53,0.0,0
713489358,52,F,Married,2,Graduate,Less than $40K,0,Barnacle,"Low spend, low utilization - re-activation target",Blue,Blue,False,3763,82,0.0,0
711381183,51,F,Married,2,Unknown,$40K - $60K,1,Whale,"High spend, high utilization - revenue driver",Blue,Silver,True,4485,85,0.793,1141
814989933,45,F,Unknown,4,College,Less than $40K,1,Whale,"High spend, high utilization - revenue driver",Blue,Silver,True,5575,73,0.589,1058
711847833,42,F,Single,2,Graduate,Less than $40K,1,Whale,"High spend, high utilization - revenue driver",Blue,Silver,True,4833,71,0.583,1127
772837083,41,M,Married,3,Graduate,$120K +,0,Barnacle,"Low spend, low utilization - re-activation target",Blue,Blue,False,3906,87,0.0,0
713652783,30,F,Single,0,Unknown,Less than $40K,1,Whale,"High spend, high utilization - revenue driver",Blue,Silver,True,5568,90,0.515,1220
719202708,54,F,Married,3,High School,Less than $40K,0,Barnacle,"Low spend, low utilization - re-activation target",Blue,Blue,False,4633,84,0.096,541
714566133,60,F,Married,2,Graduate,Less than $40K,1,Whale,"High spend, high utilization - revenue driver",Blue,Silver,True,4621,91,0.727,2356
717553683,52,F,Married,1,Unknown,Less than $40K,1,Whale,"High spend, high utilization - revenue driver",Blue,Silver,True,4608,61,0.828,2517
814987983,37,F,Single,2,College,$40K - $60K,0,Barnacle,"Low spend, low utilization - re-activation target",Blue,Blue,False,4835,77,0.186,683
789588933,44,M,Married,2,Graduate,$60K - $80K,0,Barnacle,"Low spend, low utilization - re-activation target",Blue,Blue,False,3912,79,0.0,0
714317058,52,M,Married,2,Graduate,$60K - $80K,1,Whale,"High spend, high utilization - revenue driver",Blue,Silver,True,3946,63,0.513,2437
716366208,45,F,Married,2,Uneducated,Unknown,0,Barnacle,"Low spend, low utilization - re-activation target",Blue,Blue,False,5221,82,0.0,0
710971908,43,M,Married,1,High School,$60K - $80K,1,Whale,"High spend, high utilization - revenue driver",Blue,Silver,True,4898,80,0.473,1780
720593583,39,F,Divorced,2,Doctorate,Less than $40K,0,Barnacle,"Low spend, low utilization - re-activation target",Blue,Blue,False,5152,90,0.21,747
720165258,44,F,Unknown,2,High School,Less than $40K,1,Whale,"High spend, high utilization - revenue driver",Blue,Silver,True,5357,91,0.735,2330
716147658,49,F,Single,2,Uneducated,Unknown,1,Whale,"High spend, high utilization - revenue driver",Blue,Silver,True,4739,86,0.65,1601
778436283,41,M,Single,4,High School,Less than $40K,1,Whale,"High spend, high utilization - revenue driver",Blue,Silver,True,4015,76,0.439,1504
711492258,50,M,Married,2,Graduate,$60K - $80K,1,Whale,"High spend, high utilization - revenue driver",Blue,Silver,True,5298,71,0.781,1578
771106458,54,F,Married,4,College,Less than $40K,1,Whale,"High spend, high utilization - revenue driver",Blue,Silver,True,4609,61,0.537,1313
713183508,39,F,Married,1,High School,Unknown,1,Whale,"High spend, high utilization - revenue driver",Blue,Silver,True,4861,82,0.421,1158
710832108,52,F,Single,2,Unknown,$40K - $60K,1,Whale,"High spend, high utilization - revenue driver",Blue,Silver,True,4552,81,0.262,2359
719940483,51,F,Married,1,Graduate,$40K - $60K,1,Whale,"High spend, high utilization - revenue driver",Blue,Silver,True,4841,88,0.789,1663
715207458,46,F,Single,1,Unknown,Less than $40K,1,Whale,"High spend, high utilization - revenue driver",Blue,Silver,True,4802,90,0.529,1074
716839983,48,M,Married,3,College,$120K +,0,Barnacle,"Low spend, low utilization - re-activation target",Blue,Blue,False,4520,75,0.0,0
781073733,50,M,Married,2,Graduate,$120K +,0,Barnacle,"Low spend, low utilization - re-activation target",Blue,Blue,False,4793,88,0.0,0
757594083,52,F,Married,1,Unknown,Unknown,0,Barnacle,"Low spend, low utilization - re-activation target",Blue,Blue,False,4530,74,0.0,0
764496708,54,F,Married,2,High School,Unknown,0,Barnacle,"Low spend, low utilization - re-activation target",Blue,Blue,False,4961,82,0.0,0
714080433,40,F,Married,5,College,$40K - $60K,1,Whale,"High spend, high utilization - revenue driver",Blue,Silver,True,4758,67,0.568,1787
757675158,47,F,Divorced,4,Post-Graduate,$40K - $60K,1,Whale,"High spend, high utilization - revenue driver",Blue,Silver,True,4904,85,0.679,1851
715361433,53,F,Single,2,High School,Less than $40K,1,Whale,"High spend, high utilization - revenue driver",Blue,Silver,True,4194,78,0.53,994
718792758,35,F,Married,4,Uneducated,Unknown,0,Barnacle,"Low spend, low utilization - re-activation target",Blue,Blue,False,5121,80,0.174,587
709738008,48,F,Married,3,Unknown,$40K - $60K,1,Whale,"High spend, high utilization - revenue driver",Blue,Silver,True,5033,81,0.377,1057
799020258,44,M,Divorced,2,Uneducated,$60K - $80K,0,Barnacle,"Low spend, low utilization - re-activation target",Blue,Blue,False,4797,82,0.0,0
716324583,42,F,Single,4,Uneducated,Unknown,1,Whale,"High spend, high utilization - revenue driver",Blue,Silver,True,4577,81,0.658,1892
720887058,51,F,Married,1,Unknown,Unknown,0,Barnacle,"Low spend, low utilization - re-activation target",Blue,Blue,False,4753,87,0.0,0
714825408,45,F,Single,3,High School,$40K - $60K,1,Whale,"High spend, high utilization - revenue driver",Blue,Silver,True,4971,65,0.882,2517
788620083,50,F,Single,3,Graduate,Less than $40K,1,Whale,"High spend, high utilization - revenue driver",Blue,Silver,True,4563,89,0.596,1419
719490108,54,F,Single,3,Graduate,Less than $40K,1,Whale,"High spend, high utilization - revenue driver",Blue,Silver,True,4854,74,0.629,1779
709044183,47,F,Married,3,Unknown,Unknown,0,Barnacle,"Low spend, low utilization - re-activation target",Blue,Blue,False,3995,64,0.033,824
756944133,52,F,Married,4,Graduate,Less than $40K,1,Whale,"High spend, high utilization - revenue driver",Blue,Silver,True,4452,89,0.585,2168
779770683,47,F,Divorced,3,Uneducated,$40K - $60K,0,Barnacle,"Low spend, low utilization - re-activation target",Blue,Blue,False,5047,79,0.0,0
718510983,54,F,Single,3,Unknown,$40K - $60K,0,Barnacle,"Low spend, low utilization - re-activation target",Blue,Blue,False,3720,89,0.0,0
